序号,标题/微博内容,情感分析1,情感分析2,原文/评论链接,来源网站,日期,媒体类型,原文作者,信息属性,摘要,信源地域,精准地域,信源级别,行业标签,相似文章数,原创/转发,账号类型,涉及词,评论作者,转发数,评论数,点赞数,粉丝数,阅读数,主页链接,收藏数,
3993,上海新增本土3+4！与昨天病例同在一个老年舞蹈队,厌恶,厌恶,https://weibo.com/ttarticle/p/show?id=2309404742633309471729,微博头条,2022/3/2 18:02,微博-微博媒体号,上海法治,敏感, 今天（3月2日）下午举行的市疫情防控工作新闻发布会上，市卫生健康委通报：通过对昨天报告的1例本土确诊病例的密切接触者排查，今天新增报告3例本土新冠肺炎确诊病例和4例无症状感染者。市、区疫情防控应急处置机制立即启动，全面开展流行病学调查、相关人员排查、采样检测和防控管理，落实相关场所及环境消毒,上海,"上海市,普陀区,石泉路街道",省级,其他,1,原创,无,,无,0,0,0,0,0,无,0,
,明起昆山人可往返上海跨省通勤！需申领电子凭证，每日核酸采样→,中性,中性,https://weibo.com/ttarticle/p/show?id=2309404782458829668593,微博头条,2022/6/20 15:35,微博-微博个人号,宣克炅,非敏感, 昨晚， 苏州发布重要通告：调整上海来（返）人员隔离措施，不再一刀切7+7。 如果所在乡镇（街道）14日内没有中高风险地区，也没有本土阳性感染者，那么提前报备后，就可以从上海到苏州，而不用接受“7+7”隔离。按照规定，上海来（返）将实行“7天跟踪健康监测”。跟踪健康监测期间，在第,北京,"江苏省,苏州市,昆山市",未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
753,没想到上海这次疫情这么严重，曾经待过几年的城市，还是有感情的。望上海早日平安喜乐。 ​​,期待,期待,http://weibo.com/3809549963/Lmkwi7mVt,新浪微博,2022/3/31 23:14,微博-微博个人号,千纸鹤与星,敏感,没想到上海这次疫情这么严重，曾经待过几年的城市，还是有感情的。望上海早日平安喜乐。 ​​,北京,上海市,未定义,其他,1,原创,普通,,无,0,0,0,69,0,无,0,
2387,#上海疫情停课#我小区已经有确诊和密接了 学校你什么时候停课 我们学校好多人住这里[苦涩] ​​,悲伤,悲伤,http://weibo.com/7573418499/Lj6NzvJFf,新浪微博,2022/3/10 18:47,微博-微博个人号,海鲜圆子ballo,敏感,#上海疫情停课#我小区已经有确诊和密接了 学校你什么时候停课 我们学校好多人住这里[苦涩] ​​,上海,上海市,未定义,"政务,教育,医疗",1,原创,普通,,无,0,0,0,30,0,无,0,
426,#上海首个市级方舱医院关舱#上海的宣传部这次疫情结束得升职加薪啊[微笑]那么卖力 ​​,厌恶,厌恶,http://weibo.com/1961436625/LqSJrvdMI,新浪微博,2022/4/30 21:41,微博-微博个人号,小姐姐爱笑呀,非敏感,#上海首个市级方舱医院关舱#上海的宣传部这次疫情结束得升职加薪啊[微笑]那么卖力 ​​,江苏,上海市,未定义,政务,1,原创,普通,,无,0,0,0,456,0,无,0,
1124,#上海疫情#6 1过生日 结果今年特殊 要封闭在家…[裂开][苦涩] 上海 ​​,悲伤,悲伤,http://weibo.com/2923598593/LuEyEljWS,新浪微博,2022/5/25 16:57,微博-微博个人号,Cassie_小甜甜,敏感,#上海疫情#6 1过生日 结果今年特殊 要封闭在家…[裂开][苦涩] 上海 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,1183,0,无,0,
1102,6月怎么看？斗胆定个调,厌恶,厌恶,https://weibo.com/ttarticle/p/show?id=2309404775257465553611,微博头条,2022/5/31 18:39,微博-微博个人号,桐哥大道七线,非敏感, 这个5月，是一抹当之无愧的红色，沪指和深成指的月度涨幅均超过了4.5%，而从2863点见底以来，沪指的涨幅更是超过了11%。天天狂喊着崩盘的人无比郁闷，那些不问青红皂白恶意看空A股的人更是被市场教育的体无完肤。沪深两市的指数几乎都以当月的最高点收官，虽然本周还没有结束，但5月的红色绝对可以算作是,北京,上海市,未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
547,后浪越南，何以异军突起？,厌恶,厌恶,https://weibo.com/ttarticle/p/show?id=2309404767677813228583,微博头条,2022/5/10 20:40,微博-微博个人号,头条新闻,非敏感, 近年来，外贸繁荣、内需提振、展现出经济活力的越南逐渐进入了国际的视线。近20年来，越南经济都维持高速增长，即便是在新冠疫情肆虐的2020年和2021年，该国GDP依然增长了2.9%和2.58%，显示出较强的抗压力。如今，越南已经成为经济增长最快的、最稳定的新兴国家之一。越南总理阮春福曾于2020,北京,上海市,未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
153,上海这几日天气不好，疫情形势严峻。透过评论区看到无数普通人的真实生活。 ​​,悲伤,厌恶,http://weibo.com/5165411764/LkET8bNWT,新浪微博,2022/3/20 23:24,微博-微博个人号,WangelYutopiaXinsight,敏感,上海这几日天气不好，疫情形势严峻。透过评论区看到无数普通人的真实生活。 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,26,0,无,0,
2106,#上海消杀#疫情赶快结束吧��� ​​,期待,期待,http://weibo.com/7743919989/LmjMWvSuC,新浪微博,2022/3/31 21:22,微博-微博个人号,随缘欢喜好运伴,敏感,#上海消杀#疫情赶快结束吧��� ​​,北京,上海市,未定义,政务,10,原创,普通,,无,0,0,0,1884,0,无,0,
2037,#上海对因疫情致基本生活困难群众加强救助#你少买点热搜比什么都强 ​​,厌恶,厌恶,http://weibo.com/5499558476/LoBtgnIci,新浪微博,2022/4/15 22:04,微博-微博个人号,谢谢我不熬了,敏感,#上海对因疫情致基本生活困难群众加强救助#你少买点热搜比什么都强 ​​,浙江,上海市,未定义,其他,1,原创,普通,,无,0,0,0,42,0,无,0,
4616,#南昌疫情#你就和那上海一对一对的[微笑]不过人家是死亡病例，你是每日新增 ​​,厌恶,厌恶,http://weibo.com/7220823724/Lpiktez7d,新浪微博,2022/4/20 11:10,微博-微博个人号,magic药,敏感,#南昌疫情#你就和那上海一对一对的[微笑]不过人家是死亡病例，你是每日新增 ​​,江西,"上海市,江西省,南昌市",未定义,其他,1,原创,普通,,无,0,0,0,25,0,无,0,
2463,上海的阳性病例会送到上海周边的城市隔离吗？参考西安那时候社会面清零举措！#上海疫情# ​​,厌恶,厌恶,http://weibo.com/1835590154/Ln4VBDmXl,新浪微博,2022/4/5 21:22,微博-微博橙V号,浙江大喇叭,非敏感,上海的阳性病例会送到上海周边的城市隔离吗？参考西安那时候社会面清零举措！#上海疫情# ​​,浙江,上海市,中小,政务,1,原创,普通,,无,0,0,0,4666,0,无,0,
787,#哈尔滨疫情#上海和哈尔滨一万八千仗远[跪了] ​​,悲伤,悲伤,http://weibo.com/7529283996/Lt8Qr8ziW,新浪微博,2022/5/15 18:23,微博-微博个人号,87个小馒头,非敏感,#哈尔滨疫情#上海和哈尔滨一万八千仗远[跪了] ​​,黑龙江,"黑龙江省,哈尔滨市,上海市",未定义,政务,1,原创,橙V,,无,0,0,0,73,0,无,0,
1342,#灌篮高手#希望真的希望到时候上海疫情不要又反复无常 不然我的青春就看不到了 上海 ​​,期待,期待,http://weibo.com/1901953924/Ln5shhDhP,新浪微博,2022/4/5 22:43,微博-微博个人号,嗯只有卡路里,敏感,#灌篮高手#希望真的希望到时候上海疫情不要又反复无常 不然我的青春就看不到了 上海 ​​,上海,上海市,未定义,政务,1,原创,达人,,无,0,0,0,541,0,无,0,
4934,#上海市新冠肺炎疫情防控新闻发布会#求求了 我要回家[裂开] ​​,悲伤,悲伤,http://weibo.com/5981950307/LhJ2MjSA7,新浪微博,2022/3/1 16:28,微博-微博个人号,将遇春,非敏感,#上海市新冠肺炎疫情防控新闻发布会#求求了 我要回家[裂开] ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,76,0,无,0,
2954,#上海对因疫情致基本生活困难群众加强救助#户籍所在地？各省撤侨吧！ 重庆 ​​,厌恶,厌恶,http://weibo.com/7141387851/LoAZqjc4O,新浪微博,2022/4/15 20:50,微博-微博个人号,指绾青丝,非敏感,#上海对因疫情致基本生活困难群众加强救助#户籍所在地？各省撤侨吧！ 重庆 ​​,重庆,上海市,未定义,其他,6,原创,普通,,无,0,0,0,2,0,无,0,
3761,#太原疫情#封了上海吧 求求了给这个人立案吧 ​​,厌恶,厌恶,http://weibo.com/6359196146/Ln4iMjjHb,新浪微博,2022/4/5 19:47,微博-微博个人号,鹤唳云隙,敏感,#太原疫情#封了上海吧 求求了给这个人立案吧 ​​,山西,"上海市,山西省,太原市",未定义,"政务,司法,公安",1,原创,普通,,无,0,0,0,191,0,无,0,
421,#上海外国语大学[超话]#专四能不能延期啊，孩子疫情封校心态崩了，能不能给个准信啊 ​​,悲伤,悲伤,http://weibo.com/7525403232/LqSKc9j9G,新浪微博,2022/4/30 21:43,微博-微博个人号,任逸飞w,敏感,#上海外国语大学[超话]#专四能不能延期啊，孩子疫情封校心态崩了，能不能给个准信啊 ​​,吉林,上海市,未定义,其他,1,原创,普通,,无,0,0,0,0,0,无,0,
455,#上海对因疫情致基本生活困难群众加强救助#武汉有雷神山和火神山上海有脑烈山和渍斗山 上海 ​​,厌恶,厌恶,http://weibo.com/5700958614/LoC1oEeav,新浪微博,2022/4/15 23:28,微博-微博个人号,不要快滚好嘛的老公,非敏感,#上海对因疫情致基本生活困难群众加强救助#武汉有雷神山和火神山上海有脑烈山和渍斗山 上海 ​​,上海,"上海市,湖北省,武汉市",未定义,其他,1,原创,普通,,无,0,0,0,12,0,无,0,
4346,上海疫情真的好严重啊。。。。同事说现在那边车务的都不上班了高铁都要快停了� ​​,悲伤,恐惧,http://weibo.com/7660556980/LjHdHpoSC,新浪微博,2022/3/14 15:30,微博-微博个人号,西风悦心,敏感,上海疫情真的好严重啊。。。。同事说现在那边车务的都不上班了高铁都要快停了� ​​,安徽,上海市,未定义,其他,1,原创,普通,,无,0,0,0,174,0,无,0,
3302,上海这疫情已经逐渐无语 身边没几个亲戚朋友被隔离都显得不正常�� ​​,厌恶,厌恶,http://weibo.com/5238681658/Lj5Snn7GZ,新浪微博,2022/3/10 16:26,微博-微博个人号,alwaysAHS,敏感,上海这疫情已经逐渐无语 身边没几个亲戚朋友被隔离都显得不正常�� ​​,浙江,上海市,未定义,"政务,公安",1,原创,普通,,无,0,0,0,243,0,无,0,
2335,#上海奢侈品店被曝用菜品维护客户#所以不要乱跑了好吗[黑线]疫情真的越来越严重了 ​​,悲伤,悲伤,http://weibo.com/6733830006/LmjDGDXJ2,新浪微博,2022/3/31 20:59,微博-微博金V号,賈裝喜歡學ci_公主版,敏感,#上海奢侈品店被曝用菜品维护客户#所以不要乱跑了好吗[黑线]疫情真的越来越严重了 ​​,江西,上海市,中小,其他,1,原创,橙V,,无,0,0,0,21228,0,无,0,
3870,#上海疫情#到底有没有瞒报啊 上海 ​​,悲伤,厌恶,http://weibo.com/5693011343/Lj4WMBfRf,新浪微博,2022/3/10 14:04,微博-微博个人号,这下真的不好啦,敏感,#上海疫情#到底有没有瞒报啊 上海 ​​,上海,上海市,未定义,政务,1,原创,橙V,,无,0,0,0,62,0,无,0,
4893,#上海对因疫情致基本生活困难群众加强救助#为了展现诚意，先把精选关了。 ​​,厌恶,厌恶,http://weibo.com/2408225837/LozTyaUiw,新浪微博,2022/4/15 18:03,微博-微博个人号,_YB·X_,非敏感,#上海对因疫情致基本生活困难群众加强救助#为了展现诚意，先把精选关了。 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,121,0,无,0,
937,#上海对因疫情致基本生活困难群众加强救助#和人沾边的事是一点都不打算干了嘛 ​​,厌恶,厌恶,http://weibo.com/1859707830/LoBQsdrPh,新浪微博,2022/4/15 23:01,微博-微博个人号,快逃啊快逃,敏感,#上海对因疫情致基本生活困难群众加强救助#和人沾边的事是一点都不打算干了嘛 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,162,0,无,0,
3032,#上海两区首日达到社会面清零目标#  评论清零、实时清零、词条清零可比疫情清零快多了 ​​,厌恶,厌恶,http://weibo.com/7570601179/LpjAmdMgP,新浪微博,2022/4/20 14:22,微博-微博个人号,最討厭的搖滾樂,非敏感,#上海两区首日达到社会面清零目标# 评论清零、实时清零、词条清零可比疫情清零快多了 ​​,广东,上海市,未定义,其他,1,原创,普通,,无,0,0,0,0,0,无,0,
2824,#上海疫情# 兴，百姓苦，亡，百姓苦 保定 ​​,厌恶,厌恶,http://weibo.com/6285457808/LpjPbbvkC,新浪微博,2022/4/20 14:58,微博-微博个人号,开黑车的poppy,敏感,#上海疫情# 兴，百姓苦，亡，百姓苦 保定 ​​,河北,上海市,未定义,政务,4,原创,普通,,无,0,0,0,44,0,无,0,
2311,#上海通报3起在疫情防控中不担当不作为典型问题#一个普通社工被拉出来公示批评，有点不可思议。 ​​,惊讶,惊讶,http://weibo.com/5132777055/Lpko5i2Bg,新浪微博,2022/4/20 16:24,微博-微博个人号,镜泊似海,敏感,#上海通报3起在疫情防控中不担当不作为典型问题#一个普通社工被拉出来公示批评，有点不可思议。 ​​,上海,上海市,未定义,"政务,公安",1,原创,普通,,无,0,0,0,496,0,无,0,
115,俄乌冲突、东航坠机、新冠三年不克、上海疫两月不能动态清零。 ​​,厌恶,厌恶,http://weibo.com/3835415672/LqToOmqZT,新浪微博,2022/4/30 23:23,微博-微博个人号,shanhai007,敏感,俄乌冲突、东航坠机、新冠三年不克、上海疫两月不能动态清零。 ​​,上海,上海市,未定义,"政务,公安",1,原创,普通,,无,0,0,0,29,0,无,0,
4077,#上海新增1580例无症状#疫情！滚出！拆哪！！！！！[怒骂] ​​,愤怒,愤怒,http://weibo.com/7336514274/Llm0fmz6c,新浪微博,2022/3/25 13:10,微博-微博个人号,小怂怂子,敏感,#上海新增1580例无症状#疫情！滚出！拆哪！！！！！[怒骂] ​​,上海,上海市,未定义,政务,8,原创,普通,,无,0,0,0,20,0,无,0,
2359,#上海对因疫情致基本生活困难群众加强救助#大家一起努力！疫情赶紧结束吧！ ​​,期待,期待,http://weibo.com/7753879042/LoBjw83X3,新浪微博,2022/4/15 21:40,微博-微博个人号,零零春渡,非敏感,#上海对因疫情致基本生活困难群众加强救助#大家一起努力！疫情赶紧结束吧！ ​​,吉林,上海市,未定义,政务,1,原创,普通,,无,0,0,0,0,0,无,0,
4881,#上海被志愿者事件调查#全国两年半点疫情，都没上海一个多月辟谣多。 ​​,厌恶,厌恶,http://weibo.com/6173094359/LqG0J99WQ,新浪微博,2022/4/29 13:18,微博-微博个人号,Sakura小怪兽-,敏感,#上海被志愿者事件调查#全国两年半点疫情，都没上海一个多月辟谣多。 ​​,河南,上海市,未定义,政务,1,原创,普通,,无,0,0,0,311,0,无,0,
3935,#上海对因疫情致基本生活困难群众加强救助#意思就是在沪外地人不管呗[笑哈哈] 上海 ​​,厌恶,厌恶,http://weibo.com/5640505382/LoAnN6Ycz,新浪微博,2022/4/15 19:17,微博-微博个人号,Mmanipulate,非敏感,#上海对因疫情致基本生活困难群众加强救助#意思就是在沪外地人不管呗[笑哈哈] 上海 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,232,0,无,0,
4526,难道上海是怕成都办了大运会超过你上海 才把全国疫情搞得那么严重 想让大运会办不了吗 ​​,厌恶,厌恶,http://weibo.com/2693244120/Lmie7hSVh,新浪微博,2022/3/31 17:23,微博-微博个人号,ioionoi,敏感,难道上海是怕成都办了大运会超过你上海 才把全国疫情搞得那么严重 想让大运会办不了吗 ​​,四川,"上海市,四川省,成都市",未定义,其他,1,原创,达人,,无,0,0,0,1336,0,无,0,
3286,#吉林农业科技学院疫情#领导面子比人命更贵吗 上海 ​​,厌恶,厌恶,http://weibo.com/5770371906/Lj5TIDqbf,新浪微博,2022/3/10 16:29,微博-微博个人号,Wanzi万字,敏感,#吉林农业科技学院疫情#领导面子比人命更贵吗 上海 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,112,0,无,0,
596,到底什么时候解封？不要玩文字游戏了，给个准信儿吧！@上海发布 #上海疫情# ​​,厌恶,厌恶,http://weibo.com/1808048082/LtTtO9CwR,新浪微博,2022/5/20 17:06,微博-微博个人号,Dolly的一米阳光,敏感,到底什么时候解封？不要玩文字游戏了，给个准信儿吧！@上海发布 #上海疫情# ​​,上海,上海市,未定义,政务,2,原创,达人,,无,0,0,0,528,0,无,0,
